Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist
2000-02-17,0.8642507195472717,0.8689524990661259,0.8510847725917243,0.8666016093066988,289497600,0.8250818014144897,0.8315664729806487,64.13332161503007,0.018697425815860313,0.011760708031497289,0.006936717784363024
2000-02-18,0.836978554725647,0.8680122327967708,0.8341566126929327,0.8623700563510607,233441600,0.8250582933425903,0.8320819093373152,57.75199549557959,0.01668469094295244,0.01274550461378832,0.00393918632916412
2000-02-22,0.856256902217865,0.8797677125033763,0.8026527087928607,0.8285144594794128,422296000,0.8279030650854111,0.8343842896116533,64.29509666956986,0.016455496857370133,0.013487503062504683,0.00296799379486545
2000-02-23,0.8745949268341064,0.8952846511086237,0.8350970745793141,0.8519073876601558,473099200,0.8294077426195144,0.8382138741090298,67.99996074505879,0.0175512641744362,0.014300255284890987,0.0032510088895452115
2000-02-24,0.8667188286781311,0.8962248891204309,0.840739957078501,0.8825887426009326,376432000,0.8312944442033767,0.8409286316870395,63.21631119613301,0.017581464194744267,0.014956497066861644,0.0026249671278826235
2000-02-25,0.8303951621055603,0.8802379218373516,0.8285144700297118,0.8637806859070585,249144000,0.8314354956150055,0.839925444107851,52.63152904872873,0.014507152185552652,0.014866628090599845,-0.00035947590504719316
2000-02-28,0.8520250916481018,0.8651910389655711,0.8153483877982999,0.8285143351157692,328328000,0.8358084857463837,0.8410777914926368,49.031337874178114,0.013658643968804118,0.0146250312662407,-0.0009663872974365814
2000-02-29,0.8623700141906738,0.8821185348191427,0.8468523723280038,0.8543760439908029,368961600,0.8398993670940399,0.8431056222257832,49.70590554491034,0.01366344025288091,0.014432713063568744,-0.0007692728106878342
2000-03-01,0.9803923964500427,0.9935583427085591,0.8915228618942476,0.8919930599108805,1077003200,0.8512079566717148,0.8561805531042841,65.8100387592178,0.022926380196960472,0.01613144649024709,0.006794933706713382
2000-03-02,0.9178548455238342,0.9625247664683896,0.9079801839533237,0.9554719964151858,311259200,0.859930419921875,0.8620542952394793,56.706147759446104,0.024933649535707425,0.017891887099339157,0.007041762436368268
2000-03-03,0.9629948735237122,0.964758543183292,0.9028082150035661,0.9394840660939591,323366400,0.8692170977592468,0.8716676836475015,64.89365875522034,0.029823066213796268,0.02027812292223058,0.009544943291565688
2000-03-06,0.9455970525741577,0.9714587419217844,0.9404241722844692,0.9479479417407248,210560000,0.8758705794811249,0.8787085759262306,58.246369925248985,0.031926081413316765,0.02260771462044782,0.009318366792868946
2000-03-07,0.9244374632835388,0.9587633298794499,0.9112715150662213,0.9512395578047618,273011200,0.8791855722665787,0.883063708055498,53.25630343014135,0.03152196846197086,0.02439056538875243,0.007131403073218433
2000-03-08,0.9178548455238342,0.9324313872792168,0.8919931484562253,0.92443741751373,271230400,0.8818657785654068,0.8863771497191492,57.09468111256938,0.030321021929948788,0.025576656696991704,0.0047443652329570846
2000-03-09,0.9197357892990112,0.9404246079411542,0.8896424051521015,0.9093909279609277,276718400,0.8854864358901977,0.8895541630124694,56.70459202451116,0.02918461749028789,0.026298248855650942,0.0028863686346369474
2000-03-10,0.9460675120353699,0.9625247452326886,0.9103310537374778,0.915503935457198,248606400,0.890094518661499,0.8949363867289362,63.211897377080945,0.030062220184732924,0.02705104312146734,0.003011177063265584
2000-03-13,0.9126822352409363,0.9517098871906116,0.8990460870557682,0.9187954138992432,303956800,0.8948201477527619,0.8966264675396027,56.607946735479146,0.027743998275870485,0.027189634152347972,0.0005543641235225133
2000-03-14,0.8595482110977173,0.9347824242733572,0.8576674185484664,0.9119768603555605,428579200,0.894232377409935,0.8930952050213279,48.370673806626776,0.021372945016466582,0.026026296325171696,-0.004653351308705114
2000-03-15,0.8745949268341064,0.9046891168916918,0.8586078874681702,0.8698931459596193,443609600,0.8931979030370713,0.8913332737654021,50.83981759537315,0.017338120555546177,0.024288661171246593,-0.006950540615700416
2000-03-16,0.9145627617835999,0.9178548513852378,0.8614287731191455,0.8825886905852175,378100800,0.8959956556558609,0.8935456059576113,58.905467830031895,0.017167665198311144,0.022864461976659506,-0.005696796778348362
2000-03-17,0.9404245018959045,0.9404245018959045,0.8999862609708555,0.9037486492585629,305043200,0.8998043447732925,0.8980102627136393,59.27020517642752,0.018901519440794545,0.022071873469486514,-0.003170354028691969
2000-03-20,0.9253777861595154,0.9498288883110787,0.9206759061142745,0.9291400736917099,204489600,0.904224306344986,0.9006166935180084,56.542931576494354,0.018844242512876752,0.021426347278164563,-0.0025821047652878105
2000-03-21,1.0151888132095337,1.0288248618351301,0.9150339887681918,0.9220867606032218,524328000,0.9121709018945694,0.9115283239648204,53.83826109619444,0.025749030638721804,0.02229088395027601,0.003458146688445792
2000-03-22,1.0847796201705933,1.0861910178707248,0.9897969043589276,0.9989663185683441,567996800,0.9226801365613937,0.9280284474129893,68.13071988176877,0.03641673208305851,0.02511605357683251,0.011300678506226
2000-03-23,1.0631506443023682,1.1313312833808897,1.0532759810832624,1.0683226229658123,562564800,0.9325017273426056,0.9408972280691206,61.46403990546236,0.04263422394787342,0.02861968765104069,0.014014536296832726
2000-03-24,1.0434010028839111,1.0828988402509887,1.0194200008569942,1.0716135860132319,446913600,0.9431520193815232,0.9506594923371959,61.13489657823142,0.04544414818524056,0.03198457975788067,0.013459568427359896
2000-03-27,1.0499850511550903,1.0890127155592355,1.0297655197077211,1.035408602463613,279182400,0.9530500173568726,0.9601190693674716,64.78414619714835,0.04765299697192993,0.03511826320069052,0.012534733771239412
2000-03-28,1.0466934442520142,1.0683226599726734,1.0316458978141887,1.0325862941303814,202966400,0.9622661888599395,0.9683642479279042,65.2901982293939,0.04857794408066418,0.037810199376685255,0.010767744703978926
2000-03-29,1.0227123498916626,1.0490442481613458,1.0068424351138094,1.0485741504902104,239836800,0.9643821865320206,0.9735402576387383,61.61185750199685,0.046836001164679786,0.039615359734284164,0.007220641430395622
2000-03-30,0.9460675120353699,1.0358781526955916,0.9437165217706984,1.0048436749270424,414400000,0.9657928198575974,0.9709238056765128,50.0,0.03882336935120212,0.03945696165766775,-0.0006335923064656329
2000-03-31,1.021772027015686,1.032586181681321,0.9479483125800533,0.9587633712796473,404633600,0.968731677532196,0.9757664934231007,60.17545913805571,0.03814234141199324,0.03919403760853285,-0.0010516961965396088
2000-04-03,1.0029629468917847,1.0495143651786705,0.9738099626070068,1.0194201811421506,328563200,0.9715999722480774,0.9783566318486897,64.29234677233298,0.03567366251626769,0.03848996259007982,-0.0028163000738121308
2000-04-04,0.9578227996826172,1.0006119245051905,0.878356923411412,0.9977908368286175,660329600,0.9732692390680313,0.9764010287852543,57.82493264648702,0.02973205149562308,0.03673838037118847,-0.00700632887556539
2000-04-05,0.9808632731437683,0.9996713923103546,0.9329013739355646,0.9514743438996804,457665600,0.9764196604490281,0.976826004438446,56.438384169536434,0.026576102835373705,0.03470592486402552,-0.008129822028651812
2000-04-06,0.941835880279541,1.0118973024223357,0.9272585344820093,0.9827443184468678,259627200,0.9775246649980545,0.9734936116614075,50.13364050878097,0.020687335618540525,0.03190220701492852,-0.011214871396387993
2000-04-07,0.9912077188491821,0.9921480146863741,0.944186900096065,0.9573528498848082,242435200,0.9797816753387452,0.9751806694888147,55.85284514888297,0.01977637024203527,0.029477039660349872,-0.009700669418314604
2000-04-10,0.9404245018959045,0.9987313750857967,0.9385438099931188,0.990737404904768,212262400,0.9811687886714935,0.9718705582894899,42.85710868981154,0.014786196355428882,0.026538870999365676,-0.011752674643936794
2000-04-11,0.8985757827758789,0.939484122051579,0.8882309224244885,0.9291401657341266,541822400,0.9831201672554016,0.9648901034786698,31.214513928159178,0.007369652937767368,0.022705027387046016,-0.015335374449278648
2000-04-12,0.8219307661056519,0.8952842614615294,0.7890163555687695,0.8952842614615294,941136000,0.9804869592189789,0.9512749284907633,28.095677176777656,-0.004639146259880378,0.017236192657660736,-0.021875338917541114
2000-04-13,0.856256902217865,0.9028083246638572,0.8162888562116268,0.8388593204711883,529827200,0.9775716662406921,0.9422255926552492,33.44438057206939,-0.011256614588004754,0.01153763120852764,-0.022794245796532393
2000-04-14,0.8416802883148193,0.8877606522310382,0.820050173176834,0.8224011132414167,667620800,0.9726344555616379,0.932649849384732,31.82936614234802,-0.017475767069963344,0.005734951552829442,-0.023210718622792788
2000-04-17,0.9319612383842468,0.9324314364723616,0.8205204242448348,0.8238125642232402,409561600,0.9729636281728744,0.9325842673846859,41.310536500462305,-0.014947269241800232,0.001598507393903507,-0.016545776635703738
2000-04-18,0.9545316696166992,0.9545316696166992,0.8981055876126872,0.9291401687682006,390924800,0.9699307709932328,0.9346744961686873,44.825147959938896,-0.010995422933479104,-0.0009202786715730151,-0.010075144261906088
2000-04-19,0.9112715721130371,0.9799224055685729,0.9009267113194322,0.949358925337758,520150400,0.9612553685903549,0.9324456462586252,47.21803684313309,-0.011224891034847473,-0.002981201144227907,-0.008243689890619566
2000-04-20,0.8943439722061157,0.938543691819698,0.8807078275854632,0.9305505262308091,722120000,0.9528150349855423,0.9288169153964815,38.755178253963244,-0.01262710459932248,-0.0049103818352468215,-0.007716722764075659
2000-04-24,0.9065696597099304,0.9065696597099304,0.863310334410766,0.8651910261525136,443620800,0.9459734678268432,0.9266981291406194,41.39383027186308,-0.012606537823614539,-0.006449613032920365,-0.006156924790694174
2000-04-25,0.9653462171554565,0.9686383079731651,0.9183253886731981,0.9187955869131961,391641600,0.9417415261268616,0.9303788994277469,50.655737534586464,-0.007758031774928287,-0.00671129678132195,-0.0010467349936063367
2000-04-26,0.9126822352409363,0.9629950446184935,0.9028083754050162,0.9526501830452988,366912000,0.9350409656763077,0.9286935028385268,44.34917793236726,-0.008072049447629626,-0.006983447314583485,-0.0010886021330461402
2000-04-27,0.9535908699035645,0.9554724666685258,0.8770640633598876,0.8816487227420342,326603200,0.9315848916769027,0.9310646806542446,50.971221094235084,-0.004962718654605958,-0.0065793015825879805,0.001616582927982023
2000-04-28,0.9333718419075012,0.9592336438274905,0.912682219564704,0.9564125554154295,249580800,0.9309501081705094,0.9312844102974119,44.97963501029451,-0.004082991991329332,-0.0060800396643362516,0.0019970476730069193
2000-05-01,0.9352526068687439,0.9413657852415662,0.9169146789218371,0.9394841891377901,226195200,0.9266241371631623,0.9316623337803959,49.50941047614718,-0.0031971850987901895,-0.005503468751227039,0.0023062836524368495
2000-05-02,0.8868203163146973,0.9498289697409927,0.8839992282249798,0.9272585574036154,236432000,0.9208170056343079,0.9273916654503294,48.89866936135957,-0.0063302862374507995,-0.005668832248471792,-0.0006614539889790074
2000-05-03,0.86566162109375,0.9122122536199406,0.8397999130390305,0.8948146165416909,489798400,0.9162089467048645,0.9215126136068456,54.572372644113976,-0.010400728215708477,-0.006615211441919129,-0.0037855167737893478
2000-05-04,0.832746148109436,0.8670720198273775,0.8318057517959362,0.8661316235138776,399515200,0.9088030904531479,0.9130586645118541,47.53451010791788,-0.016097029853084033,-0.00851157512415211,-0.007585454728931922
2000-05-05,0.8510849475860596,0.8633105009722902,0.8329812143346943,0.8336864613178898,284076800,0.9042655438184738,0.9071564057570165,50.97851246557805,-0.018913578130920206,-0.01059197572550573,-0.008321602405414475
2000-05-08,0.8285145163536072,0.8553165646818516,0.827574120038992,0.8433260596534807,184900800,0.8961308836936951,0.8996667020043109,37.47158716848809,-0.022705226388441413,-0.013014625858092868,-0.009690600530348545
2000-05-09,0.7932482957839966,0.8369786327799663,0.7890166630550837,0.8299250577551727,327140800,0.8887720733880997,0.8895316156976143,31.049753426315306,-0.02823040171953428,-0.016057781030381153,-0.012172620689153129
2000-05-10,0.7471678853034973,0.7899570231616256,0.7429353986895322,0.782903448011653,535091200,0.8812016785144806,0.8759731651838889,30.84532470450891,-0.03591345899197418,-0.02002891662269976,-0.015884542369274418
2000-05-11,0.7734997272491455,0.784314786440695,0.7448169382865145,0.7626847182817073,499744000,0.8787801265716553,0.8662137901424847,36.19770980954292,-0.03942313232381167,-0.023907759762922143,-0.015515372560889529
2000-05-12,0.8097060918807983,0.8313353511897048,0.7881931515849288,0.7974805417281842,306913600,0.8764525860548019,0.8608321045937526,39.51124266816887,-0.03883535291433515,-0.026893278393204746,-0.011942074521130407
2000-05-15,0.7598634958267212,0.8129974318904254,0.753280070279485,0.8129974318904254,678932800,0.872361746430397,0.8512160466159401,27.31054850187917,-0.041908321405078164,-0.029896286995579432,-0.012012034409498731
2000-05-16,0.7951287031173706,0.8205201964108126,0.773029298664112,0.786312365852987,440451200,0.8655201196670532,0.8458743948541715,36.501032637420444,-0.04102515116347083,-0.032122059829157716,-0.008903091334313114
2000-05-17,0.7626847624778748,0.7800823453529453,0.7551609893000739,0.7796121471974182,398092800,0.855927774310112,0.8379515727230956,27.643145038291564,-0.04245380619711747,-0.03418840910274967,-0.008265397094367799
2000-05-18,0.7579828500747681,0.7894867257962425,0.7570424538648525,0.774910232973791,373777600,0.8482633382081985,0.8303355038994454,28.685695941013506,-0.04346440009099606,-0.036043607300398954,-0.007420792790597104
2000-05-19,0.7071999311447144,0.7466977848126981,0.7024972460678762,0.7466977848126981,740667200,0.8389061361551284,0.818608306494233,25.22981804762938,-0.047811914194967775,-0.03839726867931272,-0.009414645515655053
2000-05-22,0.6766354441642761,0.7053190868013323,0.6470122590849863,0.7053190868013323,755507200,0.8274094253778458,0.8050870815104275,26.248649036028368,-0.0531114137883143,-0.041340097701113035,-0.011771316087201264
2000-05-23,0.6456016898155212,0.7024971173545516,0.6441911457163276,0.6808679039490272,517585600,0.811422199010849,0.7898979965871031,25.675618872856646,-0.05913381223498726,-0.04489884060788788,-0.014234971627099378
2000-05-24,0.6597080826759338,0.6752249238833302,0.6244418633004777,0.6484228743951059,678462400,0.7987734913825989,0.7774989571669918,30.043369677521795,-0.062053029681721106,-0.04832967842265453,-0.013723351259066575
2000-05-25,0.6565338373184204,0.6970900071849698,0.6470122500623322,0.6658212295487406,406750400,0.7839206397533417,0.765978469562366,26.748957415598824,-0.0638862249784028,-0.051440987733804185,-0.01244523724459861
2000-05-26,0.6498332619667053,0.6761651571502377,0.6413699981548747,0.6620588134299764,181148800,0.7697437107563019,0.7549170212199222,27.803618741970055,-0.06512895978330846,-0.05417858214370504,-0.010950377639603423
2000-05-30,0.6587677597999573,0.662999392875907,0.6150382730276654,0.6592379077700952,713059200,0.7559194684028625,0.7457599487037352,32.12499114651064,-0.06464767856645592,-0.05627240142825522,-0.008375277138200701
2000-05-31,0.631965696811676,0.686510247544329,0.6305551523689464,0.6535957692950234,433507200,0.7431767374277115,0.7349224009044915,33.86030275063574,-0.06567193701309848,-0.05815230854522388,-0.007519628467874601
2000-06-01,0.6705231070518494,0.6738143434466369,0.6046933567447289,0.6150382183396986,903840000,0.7334198117256164,0.7287891348232874,36.05092733513167,-0.06265021575398033,-0.05905188998697517,-0.00359832576700516
2000-06-02,0.6963849067687988,0.7504592588377509,0.6695828047314851,0.7053192253845877,792848000,0.7266017496585846,0.7257030178657171,34.20706633049751,-0.057505758200282364,-0.058742663629636614,0.00123690542935425
2000-06-05,0.6869801878929138,0.7166033700804464,0.6747546360159188,0.7020268780267599,323668800,0.7183965116739273,0.7220151292968787,38.552381244831025,-0.05357009799645529,-0.057708150503000356,0.004138052506545066
2000-06-06,0.6987355351448059,0.7278885168836333,0.6794572145281171,0.6919179146569233,525481600,0.7119075626134872,0.7197980250919194,33.65242532489259,-0.048938369588787944,-0.05595419432015788,0.007015824731369934
2000-06-07,0.7264779210090637,0.7297692066191054,0.6893310227493463,0.7043785141698391,337019200,0.7085690438747406,0.7204342056554569,43.76007714925768,-0.04253875250997641,-0.05327110595812159,0.01073235344814518
2000-06-08,0.7133122682571411,0.741054715515612,0.7006165150199432,0.7344721918132642,238526400,0.7068762630224228,0.7197559259032363,42.519651873680246,-0.03809028689841143,-0.05023494214617956,0.01214465524776813
2000-06-09,0.7203657031059265,0.7368228869183279,0.7100208431728356,0.7278885709918633,252358400,0.7042195618152618,0.7198139999225401,52.582974783355674,-0.03360827730712945,-0.04690960917836954,0.013301331871240087
2000-06-12,0.6860399842262268,0.7255378365291503,0.6836890937861185,0.725067638351482,290337600,0.6980362564325333,0.7165974269990818,51.81823000813572,-0.03245196500456682,-0.044018080343608997,0.011566115339042178
2000-06-13,0.7109613418579102,0.7123718861676025,0.6634695680422737,0.6860399846173095,351456000,0.6955911487340927,0.7160606569856369,62.94221829640249,-0.029188170825335646,-0.041052098439954325,0.011863927614618679
2000-06-14,0.6803977489471436,0.7241272304462469,0.6780468084834735,0.7123718249903269,277446400,0.6898546010255814,0.7126641895533995,53.846194758630965,-0.02873655976810363,-0.03858899070558419,0.00985243093748056
2000-06-15,0.6949741244316101,0.7024970422308595,0.6695825755176353,0.6865100069317329,248572800,0.6864690691232681,0.7109794214465623,56.85540217652197,-0.02689246349067831,-0.03624968526260301,0.009357221771924704
2000-06-16,0.6860399842262268,0.7053191642170679,0.6700529448408092,0.7034375679205327,303564800,0.6828719258308411,0.7086042369493876,56.40603591989903,-0.025853886839669937,-0.0341705255780164,0.008316638738346462
2000-06-19,0.7269484996795654,0.7363530172356604,0.675695232539006,0.6813382645070605,394004800,0.6838593542575836,0.7103513095903569,60.83704663305702,-0.021482198637164274,-0.03163286018984598,0.010150661552681704
2000-06-20,0.7617441415786743,0.7819628572016262,0.7401140785435443,0.7410544243532383,501390400,0.6881147891283035,0.7152458650178157,70.11656649286618,-0.015036554695817439,-0.028313599091040274,0.013277044395222835
2000-06-21,0.836978554725647,0.8567270763196008,0.757042464954641,0.7598636034016054,490000000,0.6976836323738098,0.7268394545137997,73.16752221923018,-0.003813586403028535,-0.02341359655343793,0.019600010150409394
2000-06-22,0.8087652921676636,0.8670721850225763,0.8059442031379164,0.8388595368807746,467712000,0.7051364928483963,0.7346419152427391,65.53955707939438,0.0027721665157905973,-0.018176443939592224,0.02094861045538282
2000-06-23,0.7777311205863953,0.8219307857600642,0.7645651752500716,0.809235038407439,204965600,0.7111963570117951,0.7387456490849921,61.840454957762994,0.005424692391393315,-0.013456216673395116,0.018880909064788433
2000-06-26,0.8144083023071289,0.8238128194482062,0.7843149624311988,0.7899571403401477,185354400,0.7194251090288162,0.7459516160585289,64.17051877379227,0.010366877389700324,-0.00869159786077603,0.019058475250476353
2000-06-27,0.77867192029953,0.8350971640989295,0.7767911776136561,0.8092354580005418,203470400,0.7254203170537948,0.7490678355100528,56.27120911507107,0.011270053084181386,-0.004699267671784546,0.01596932075596593
2000-06-28,0.8191097974777222,0.833216090265231,0.7749101269526893,0.8021824168946574,286428800,0.7347775220870971,0.7557384985545927,61.92993351453513,0.015075049279722585,-0.00074440428148312,0.015819453561205704
2000-06-29,0.7711489796638489,0.811587181328678,0.7683270370106433,0.7984212295091837,203660800,0.7398088157176972,0.757206163422141,55.24274595189583,0.014058442037176877,0.0022161649822488795,0.011842277054927998
2000-06-30,0.7880763411521912,0.8266338491625513,0.7777314785090205,0.7946589150569778,323097600,0.7443933874368668,0.7601461803488124,60.92650973315585,0.01445207554664929,0.004663347095128962,0.009788728451520328
2000-07-03,0.8021826148033142,0.8172292571601726,0.7843148337307875,0.7843148337307875,70828800,0.7501535087823867,0.7641496502968602,60.00000784089363,0.015721068638243962,0.006874891403751963,0.008846177234491999
2000-07-05,0.7767910361289978,0.8303951812481924,0.7636250863640995,0.8012421933154786,265216000,0.7540562838315964,0.7653535918046829,60.68818149746405,0.014510597478000986,0.008402032618601767,0.006108564859399219
2000-07-06,0.7796121835708618,0.7965404228901446,0.7466977586830656,0.7899570457162449,309545600,0.7567129969596863,0.7667115529252714,59.63594621587886,0.013621908501913804,0.009446007795264175,0.004175900706649629
2000-07-07,0.8191097974777222,0.8247528268785635,0.7843146402303397,0.7913673597192292,263603200,0.7620028734207154,0.7717018619302667,64.16413112756341,0.015921213592969163,0.010741048954805174,0.00518016463816399
2000-07-10,0.8595482110977173,0.8764764489714412,0.8087651046481323,0.8139379872961414,397796000,0.7689619988203049,0.7800681808985953,64.12823189907888,0.0207670814762404,0.01274625545909222,0.00802082601714818
2000-07-11,0.8567271828651428,0.8915231532959094,0.834156716431534,0.8576674787575539,357896000,0.7774963587522506,0.7873690382287427,60.86023088241407,0.02410200042633326,0.015017404452540429,0.00908459597379283
2000-07-12,0.8858799338340759,0.8868202294730942,0.8482627845185232,0.8745946785463855,225433600,0.7862422883510589,0.7967510282863935,56.24992286904893,0.02876573756792944,0.017767071075618233,0.010998666492311206
2000-07-13,0.8501444458961487,0.9122118982700999,0.8238125498358853,0.8802378261474242,445659200,0.7947296231985093,0.8018361156777988,55.18876364688181,0.029241153811249365,0.02006188762274446,0.009179266188504905
2000-07-14,0.8680122494697571,0.8877607714430452,0.8557866965340646,0.8595481810528623,190276800,0.8033815294504165,0.8081386046103662,61.70743659585519,0.030705750254921726,0.022190660149179916,0.00851509010574181
2000-07-17,0.8774163722991943,0.8849392370965345,0.8595477477824297,0.876475976531463,260002400,0.8129503488540649,0.8147364872473974,58.79267454012091,0.032253489457811924,0.02420322601090632,0.008050263446905605
2000-07-18,0.8614289164543152,0.8858801240048467,0.8557867396161897,0.8802379471667212,318404800,0.8196743696928024,0.819183385267104,62.222280517232456,0.03182319190597982,0.02572721918992102,0.006095972716058801
2000-07-19,0.7927780151367188,0.8548462746428104,0.778671720364884,0.8303951192809672,457872800,0.8212260633707047,0.8166685881118292,46.41024315898992,0.025646981560479953,0.025711171664032806,-6.419010355285248e-05
2000-07-20,0.8294548392295837,0.8586078273043269,0.8144081470480643,0.8275740968771053,465572800,0.8208498775959014,0.8178863263135201,58.20103273940869,0.02344158356431425,0.025257254044089097,-0.0018156704797748467
2000-07-21,0.8059439659118652,0.8369785477586251,0.7965403050978851,0.8179344696811038,196235200,0.8207088112831116,0.8167489586562197,52.467479488087456,0.019571055826140715,0.024120014400499424,-0.004548958574358709
2000-07-24,0.7325912714004517,0.7955990707284047,0.7147226391450224,0.7908972405257039,412171200,0.8184518188238143,0.808733940822337,41.7410506810111,0.01046406210072226,0.021388823940543995,-0.010924761839821735
2000-07-25,0.7532800436019897,0.7617441605823801,0.7382333551172241,0.757042330968412,211607200,0.8153954058885574,0.803452617277542,47.178269306459825,0.00486009087209005,0.018083077326853207,-0.013222986454763157
2000-07-26,0.7532800436019897,0.7711486736200244,0.7410544428407848,0.7499887578498021,210470400,0.8141258120536804,0.7986742769274895,46.81813546108731,0.00041412947219765517,0.014549287755922097,-0.014135158283724442
2000-07-27,0.782433032989502,0.8012420090444269,0.7504589640073238,0.7523397059181032,294985600,0.8122919738292694,0.7971274917905382,45.45449710294681,-0.0007482984480554622,0.011489770515126585,-0.012238068963182048
2000-07-28,0.7269484996795654,0.7899571752006517,0.7053192795226503,0.7866658878671473,237893600,0.8100819498300552,0.7904437782561599,34.157219577629164,-0.006076621573285035,0.007976492097444261,-0.014053113670729296
2000-07-31,0.7645652890205383,0.7767908904327805,0.73353161478935,0.7396439383664912,155299200,0.8089063972234726,0.7879791602337197,39.83393404963437,-0.007181214939660285,0.004944950690023352,-0.012126165629683636
2000-08-01,0.7419947981834412,0.7697372337116607,0.7410544021777885,0.7570422894281313,137284000,0.805897006392479,0.7835996971813123,33.8946474277118,-0.0097652948810657,0.002002901575805541,-0.01176819645687124
2000-08-02,0.7109613418579102,0.7513995403151057,0.7100209957261541,0.7372932434082031,162355200,0.8026055216789245,0.7766817585790835,34.25522328865344,-0.014154176879575986,-0.0012285141152707645,-0.01292566276430522
2000-08-03,0.722246527671814,0.7231869239984249,0.6658212915758299,0.6855697651070031,339897600,0.7997372388839722,0.7714974508736293,33.261291875637326,-0.01653121573793126,-0.004289054439802864,-0.012242161298128395
2000-08-04,0.7128418684005737,0.7711486848867153,0.6968548338490796,0.7443465932777856,263121600,0.7944238424301148,0.7659112049238145,31.1014471882648,-0.018955407426508808,-0.007222325037144053,-0.011733082389364755
2000-08-07,0.7213060259819031,0.7382334073301972,0.7100208204797842,0.7203656800822419,187348000,0.787511733174324,0.7616630926436324,33.62638431100726,-0.019963483416182815,-0.009770556712951807,-0.010192926703231008
2000-08-08,0.7034375071525574,0.7222464873408756,0.6968549843544298,0.7213061412908894,176674400,0.7798472493886948,0.7561177987873395,38.154580751416,-0.021951191366944345,-0.012206683643750316,-0.009744507723194028
2000-08-09,0.7147226929664612,0.7288290384466423,0.7109612586555136,0.724127207889875,379640800,0.771289387345314,0.7521754077567797,33.68976761668735,-0.022358113641025024,-0.014236969643205259,-0.008121143997819765
2000-08-10,0.7156628966331482,0.7288288423246594,0.7128418091030418,0.72224627127168,251714400,0.764565309882164,0.7486980257450053,36.28562700136051,-0.0223471320687767,-0.015859002128319546,-0.006488129940457152
2000-08-11,0.7175447344779968,0.7222465656861806,0.685569801190943,0.7048489816076091,238056000,0.757041934132576,0.7457310456243378,47.08034676050676,-0.021933741982454347,-0.017073950099146508,-0.004859791883307839
2000-08-14,0.7081401944160461,0.7175446594347428,0.696854987065947,0.7161333116564229,156660000,0.7485781252384186,0.7421509645568815,40.83985097420497,-0.022110123407144355,-0.018081184760746077,-0.004028938646398278
